like1,parmu,simulation_0,chain
0.0,-9.773056164751093,-550.0,2.0
0.0,-13.358626048756324,-550.0,3.0
0.0,-4.923070976902103,-550.0,1.0
0.0,-11.251237356366438,-550.0,2.0
0.0,-14.62909019436423,-550.0,3.0
0.0,-6.919610848362673,-550.0,1.0
0.0,-3.2467668319747762,-550.0,2.0
0.0,-4.016209607580512,-550.0,3.0
0.0,-12.317567489489424,-550.0,1.0
0.0,-8.78806110776375,-550.0,2.0
0.0,-13.612542245629351,-550.0,3.0
0.0,-9.670617011232643,-550.0,1.0
0.0,-8.709954854823586,-550.0,2.0
0.0,-14.197468954344258,-550.0,3.0
0.0,-5.676792112426757,-550.0,1.0
0.0,-11.066445783179539,-550.0,2.0
0.0,-5.676792112426757,-550.0,3.0
0.0,-15.956680690572806,-550.0,1.0
0.0,-5.079998150312733,-550.0,2.0
0.0,-3.118920848722869,-550.0,3.0
0.0,-2.2552398894054324,-550.0,1.0
0.0,-5.322417270014501,-550.0,2.0
0.0,-3.585645161361999,-550.0,3.0
0.0,-15.738995876460171,-550.0,1.0
0.0,-13.517417548217509,-550.0,2.0
0.0,-8.926395713183284,-550.0,3.0
0.0,-9.1443798069439,-550.0,1.0
0.0,-9.281489689709788,-550.0,2.0
0.0,-6.588983245555999,-550.0,3.0
0.0,-3.5819684243874423,-550.0,1.0
0.0,-3.824748421460118,-550.0,2.0
0.0,-15.738995876460171,-550.0,3.0
0.0,-11.059058108153783,-550.0,1.0
0.0,-4.407636203179951,-550.0,2.0
0.0,-12.560870766761774,-550.0,3.0
0.0,-12.047754605399145,-550.0,1.0
0.0,-3.118920848722869,-550.0,2.0
0.0,-12.047754605399145,-550.0,3.0
0.0,-12.783975754923688,-550.0,1.0
0.0,-15.091625901819254,-550.0,2.0
0.0,-14.958414756926638,-550.0,3.0
0.0,-13.084140081503023,-550.0,1.0
0.0,-15.310797827185493,-550.0,2.0
0.0,-13.084140081503023,-550.0,3.0
0.0,-11.022592733349496,-550.0,1.0
0.0,-13.612542245629351,-550.0,2.0
0.0,-11.022592733349496,-550.0,3.0
0.0,-14.466058730576362,-550.0,1.0
0.0,-4.016209607580512,-550.0,2.0
0.0,-14.466058730576362,-550.0,3.0
0.0,-14.820827417199473,-550.0,1.0
0.0,-14.62909019436423,-550.0,2.0
0.0,-14.549723835991356,-550.0,3.0
0.0,-6.187486280745862,-550.0,1.0
0.0,-13.358626048756324,-550.0,2.0
0.0,-6.187486280745862,-550.0,3.0
0.0,-5.311284964862049,-550.0,1.0
0.0,-7.82600225669861,-550.0,2.0
0.0,-2.7965676730254874,-550.0,3.0
0.0,-2.6019163967406307,-550.0,1.0
0.0,-13.133478020101752,-550.0,2.0
0.0,-6.187486280745862,-550.0,3.0
0.0,-14.470357477618483,-550.0,1.0
0.0,-14.62909019436423,-550.0,2.0
0.0,-14.470357477618483,-550.0,3.0
0.0,-3.2916714754373686,-550.0,1.0
0.0,-14.844663822127426,-550.0,2.0
0.0,-7.978769068125711,-550.0,3.0
0.0,-11.378010620043606,-550.0,1.0
0.0,-11.022592733349496,-550.0,2.0
0.0,-11.378010620043606,-550.0,3.0
0.0,-11.970811208661788,-550.0,1.0
0.0,-15.23166756249999,-550.0,2.0
0.0,-14.197468954344258,-550.0,3.0
0.0,-14.89180918448033,-550.0,1.0
0.0,-8.827682848220746,-550.0,2.0
0.0,-7.915555047385549,-550.0,3.0
0.0,-4.843545494406634,-550.0,1.0
0.0,-3.355373504628968,-550.0,2.0
0.0,-12.913872215307027,-550.0,3.0
0.0,-11.440637838633428,-550.0,1.0
0.0,-12.965101058816789,-550.0,2.0
0.0,-14.791225478046075,-550.0,3.0
0.0,-13.4536732441305,-550.0,1.0
0.0,-3.419588545736568,-550.0,2.0
0.0,-4.229908297183668,-550.0,3.0
0.0,-4.033586684168098,-550.0,1.0
0.0,-5.270605695310708,-550.0,2.0
0.0,-6.588983245555999,-550.0,3.0
0.0,-15.091056003663946,-550.0,1.0
0.0,-4.229908297183668,-550.0,2.0
0.0,-15.091056003663946,-550.0,3.0
0.0,-10.430993946589254,-550.0,1.0
0.0,-8.852090636495653,-550.0,2.0
0.0,-3.920166157908314,-550.0,3.0
0.0,-12.991746562511551,-550.0,1.0
0.0,-12.835997868102503,-550.0,2.0
0.0,-12.991746562511551,-550.0,3.0
0.0,-9.457085745144301,-550.0,1.0
0.0,-10.542552542485454,-550.0,2.0
0.0,-14.61528671408192,-550.0,3.0
0.0,-11.501588319967283,-550.0,1.0
0.0,-13.141191284370025,-550.0,2.0
0.0,-15.313323844673205,-550.0,3.0
0.0,-13.257124358935242,-550.0,1.0
0.0,-11.378010620043606,-550.0,2.0
0.0,-13.257124358935242,-550.0,3.0
0.0,-13.928930696874291,-550.0,1.0
0.0,-15.760396947380562,-550.0,2.0
0.0,-7.125107006779135,-550.0,3.0
0.0,-14.39099111924561,-550.0,1.0
0.0,-14.979560133945219,-550.0,2.0
0.0,-14.470357477618483,-550.0,3.0
0.0,-12.359102210426434,-550.0,1.0
0.0,-6.479531413798014,-550.0,2.0
0.0,-5.197864843302044,-550.0,3.0
0.0,-5.351964234413389,-550.0,1.0
0.0,-7.86668152624995,-550.0,2.0
0.0,-5.311284964862049,-550.0,3.0
0.0,-14.12309945754557,-550.0,1.0
0.0,-5.197864843302044,-550.0,2.0
0.0,-14.12309945754557,-550.0,3.0
0.0,-14.311624760872737,-550.0,1.0
0.0,-14.470357477618483,-550.0,2.0
0.0,-14.215756149455116,-550.0,3.0
0.0,-6.271758228938602,-550.0,1.0
0.0,-7.978455784619669,-550.0,2.0
0.0,-2.0995313819161865,-550.0,3.0
0.0,-9.14347899445786,-550.0,1.0
0.0,-13.257124358935242,-550.0,2.0
0.0,-14.19668122838106,-550.0,3.0
0.0,-10.85495631833284,-550.0,1.0
0.0,-15.313323844673205,-550.0,2.0
0.0,-10.85495631833284,-550.0,3.0
0.0,-6.469818370888989,-550.0,1.0
0.0,-14.61528671408192,-550.0,2.0
0.0,-6.469818370888989,-550.0,3.0
0.0,-14.138234528470006,-550.0,1.0
0.0,-11.713820239392227,-550.0,2.0
0.0,-13.06613070040464,-550.0,3.0
0.0,-4.987896273468186,-550.0,1.0
0.0,-3.920166157908314,-550.0,2.0
0.0,-4.987896273468186,-550.0,3.0
0.0,-15.32347831599427,-550.0,1.0
0.0,-5.283536549017816,-550.0,2.0
0.0,-7.599182327524934,-550.0,3.0
0.0,-4.033586684168098,-550.0,1.0
0.0,-6.588983245555999,-550.0,2.0
0.0,-4.033586684168098,-550.0,3.0
0.0,-11.72178197332268,-550.0,1.0
0.0,-7.649193492853039,-550.0,2.0
0.0,-7.599182327524934,-550.0,3.0
0.0,-8.034274097937242,-550.0,1.0
0.0,-2.7593711304598294,-550.0,2.0
0.0,-4.739936535286731,-550.0,3.0
0.0,-6.036337916373103,-550.0,1.0
0.0,-12.761613730209413,-550.0,2.0
0.0,-13.06613070040464,-550.0,3.0
0.0,-4.512527741304691,-550.0,1.0
0.0,-12.776773144701675,-550.0,2.0
0.0,-15.010993746917896,-550.0,3.0
0.0,-2.7338375125544516,-550.0,1.0
0.0,-15.710552703611592,-550.0,2.0
0.0,-14.752782421388387,-550.0,3.0
0.0,-15.136238097826878,-550.0,1.0
0.0,-13.257124358935242,-550.0,2.0
0.0,-15.136238097826878,-550.0,3.0
0.0,-11.69901753290609,-550.0,1.0
0.0,-12.904146005412786,-550.0,2.0
0.0,-2.9410532012414734,-550.0,3.0
0.0,-13.961154821291748,-550.0,1.0
0.0,-14.470357477618483,-550.0,2.0
0.0,-13.961154821291748,-550.0,3.0
0.0,-6.882984659089866,-550.0,1.0
0.0,-8.482432769161916,-550.0,2.0
0.0,-15.17758377379226,-550.0,3.0
0.0,-5.270605695310708,-550.0,1.0
0.0,-5.351964234413389,-550.0,2.0
0.0,-2.755888403474147,-550.0,3.0
0.0,-4.143380527055353,-550.0,1.0
0.0,-15.17758377379226,-550.0,2.0
0.0,-4.143380527055353,-550.0,3.0
0.0,-13.70655349312838,-550.0,1.0
0.0,-14.820827417199473,-550.0,2.0
0.0,-13.961154821291748,-550.0,3.0
0.0,-4.460508805853559,-550.0,1.0
0.0,-6.821486229790931,-550.0,2.0
0.0,-9.29657952893394,-550.0,3.0
0.0,-7.264365255566224,-550.0,1.0
0.0,-15.136238097826878,-550.0,2.0
0.0,-9.786690335073509,-550.0,3.0
0.0,-11.415497741617658,-550.0,1.0
0.0,-7.599327920735327,-550.0,2.0
0.0,-14.752782421388387,-550.0,3.0
0.0,-15.501502077730134,-550.0,1.0
0.0,-14.520485416105657,-550.0,2.0
0.0,-15.501502077730134,-550.0,3.0
0.0,-11.710487945543349,-550.0,1.0
0.0,-11.400775722091772,-550.0,2.0
0.0,-12.38723615158132,-550.0,3.0
0.0,-4.168125896089769,-550.0,1.0
0.0,-4.739936535286731,-550.0,2.0
0.0,-2.4061835199280086,-550.0,3.0
0.0,-7.699204658181143,-550.0,1.0
0.0,-6.915976547200371,-550.0,2.0
0.0,-8.482432769161916,-550.0,3.0
0.0,-8.799632628498127,-550.0,1.0
0.0,-12.1097759688315,-550.0,2.0
0.0,-15.587310917885285,-550.0,3.0
0.0,-11.62175964266647,-550.0,1.0
0.0,-7.699204658181143,-550.0,2.0
0.0,-11.62175964266647,-550.0,3.0
0.0,-14.01335804336447,-550.0,1.0
0.0,-10.349764841383342,-550.0,2.0
0.0,-7.4870932340937255,-550.0,3.0
0.0,-13.440508279032734,-550.0,1.0
0.0,-12.38723615158132,-550.0,2.0
0.0,-2.0212301170315676,-550.0,3.0
0.0,-14.282116291230526,-550.0,1.0
0.0,-13.553238835543157,-550.0,2.0
0.0,-15.501502077730134,-550.0,3.0
0.0,-7.379925462800822,-550.0,1.0
0.0,-7.818730378669832,-550.0,2.0
0.0,-7.379925462800822,-550.0,3.0
0.0,-4.437142572320139,-550.0,1.0
0.0,-8.77239846708633,-550.0,2.0
0.0,-15.136238097826878,-550.0,3.0
0.0,-4.346392930647923,-550.0,1.0
0.0,-5.751732660054373,-550.0,2.0
0.0,-9.29657952893394,-550.0,3.0
0.0,-13.451952164965013,-550.0,1.0
0.0,-13.961154821291748,-550.0,2.0
0.0,-13.531318523337886,-550.0,3.0
0.0,-5.259058616017661,-550.0,1.0
0.0,-10.197547494802738,-550.0,2.0
0.0,-15.782973658649745,-550.0,3.0
0.0,-7.931403479786583,-550.0,1.0
0.0,-10.510842725159778,-550.0,2.0
0.0,-6.931679953327336,-550.0,3.0
0.0,-3.537990642197869,-550.0,1.0
0.0,-4.474064887655107,-550.0,2.0
0.0,-15.782973658649745,-550.0,3.0
0.0,-13.101482225384023,-550.0,1.0
0.0,-13.961154821291748,-550.0,2.0
0.0,-13.101482225384023,-550.0,3.0
0.0,-2.2068857911748054,-550.0,1.0
0.0,-9.29657952893394,-550.0,2.0
0.0,-11.771672828076948,-550.0,3.0
0.0,-2.4085588363457813,-550.0,1.0
0.0,-7.289155469308463,-550.0,2.0
0.0,-15.136238097826878,-550.0,3.0
0.0,-14.454760568321802,-550.0,1.0
0.0,-11.713519594684243,-550.0,2.0
0.0,-14.454760568321802,-550.0,3.0
0.0,-11.60497559335618,-550.0,1.0
0.0,-15.501502077730134,-550.0,2.0
0.0,-11.60497559335618,-550.0,3.0
0.0,-9.593300688404891,-550.0,1.0
0.0,-4.962488981598272,-550.0,2.0
0.0,-14.595625871288014,-550.0,3.0
0.0,-5.448260267699634,-550.0,1.0
0.0,-8.49033701547126,-550.0,2.0
0.0,-3.4598021636768657,-550.0,3.0
0.0,-3.6766273430396073,-550.0,1.0
0.0,-11.62175964266647,-550.0,2.0
0.0,-3.6766273430396073,-550.0,3.0
0.0,-3.436259217968619,-550.0,1.0
0.0,-13.542120113442031,-550.0,2.0
0.0,-13.283813092460607,-550.0,3.0
0.0,-15.644336957808006,-550.0,1.0
0.0,-3.6766273430396073,-550.0,2.0
0.0,-15.644336957808006,-550.0,3.0
0.0,-13.520871867265654,-550.0,1.0
0.0,-3.4598021636768657,-550.0,2.0
0.0,-13.520871867265654,-550.0,3.0
0.0,-14.58097727969503,-550.0,1.0
0.0,-14.610274462880998,-550.0,2.0
0.0,-2.872668671371242,-550.0,3.0
0.0,-9.891216270252524,-550.0,1.0
0.0,-6.229193704961892,-550.0,2.0
0.0,-6.095468137863756,-550.0,3.0
0.0,-5.113670437801531,-550.0,1.0
0.0,-10.084985403669123,-550.0,2.0
0.0,-5.113670437801531,-550.0,3.0
0.0,-5.3400651301734,-550.0,1.0
0.0,-14.36413520285821,-550.0,2.0
0.0,-9.238245808443526,-550.0,3.0
0.0,-14.246766127219956,-550.0,1.0
0.0,-5.431906626972387,-550.0,2.0
0.0,-9.29657952893394,-550.0,3.0
0.0,-12.671645927430161,-550.0,1.0
0.0,-13.531318523337886,-550.0,2.0
0.0,-14.311624760872737,-550.0,3.0
0.0,-7.634559506382223,-550.0,1.0
0.0,-14.660660560068267,-550.0,2.0
0.0,-12.83592257856686,-550.0,3.0
0.0,-8.830639561032804,-550.0,1.0
0.0,-9.678344895828024,-550.0,2.0
0.0,-6.072876699195442,-550.0,3.0
0.0,-4.660303740779346,-550.0,1.0
0.0,-14.660660560068267,-550.0,2.0
0.0,-4.660303740779346,-550.0,3.0
0.0,-14.916696028617094,-550.0,1.0
0.0,-13.70655349312838,-550.0,2.0
0.0,-12.751012285803034,-550.0,3.0
0.0,-2.526740191423663,-550.0,1.0
0.0,-8.33707306252111,-550.0,2.0
0.0,-2.526740191423663,-550.0,3.0
0.0,-8.443167030559788,-550.0,1.0
0.0,-9.597178591811113,-550.0,2.0
0.0,-13.639723019055603,-550.0,3.0
0.0,-5.331058188826107,-550.0,1.0
0.0,-3.0627884569168877,-550.0,2.0
0.0,-3.900103122189133,-550.0,3.0
0.0,-6.362919272060028,-550.0,1.0
0.0,-12.598926789738899,-550.0,2.0
0.0,-6.095468137863756,-550.0,3.0
0.0,-14.916727812021897,-550.0,1.0
0.0,-13.5573359377665,-550.0,2.0
0.0,-4.892429591978587,-550.0,3.0
0.0,-6.542866867897834,-550.0,1.0
0.0,-2.3651955634786663,-550.0,2.0
0.0,-11.535703548337777,-550.0,3.0
0.0,-12.555903318438098,-550.0,1.0
0.0,-2.7424836672679795,-550.0,2.0
0.0,-12.555903318438098,-550.0,3.0
0.0,-7.42749772132418,-550.0,1.0
0.0,-15.92043057368743,-550.0,2.0
0.0,-3.436259217968619,-550.0,3.0
0.0,-6.765060982409516,-550.0,1.0
0.0,-5.880928471965992,-550.0,2.0
0.0,-12.555903318438098,-550.0,3.0
0.0,-10.336566753566721,-550.0,1.0
0.0,-12.49778033462255,-550.0,2.0
0.0,-10.573626762053003,-550.0,3.0
0.0,-6.912190512585932,-550.0,1.0
0.0,-7.175718797247546,-550.0,2.0
0.0,-8.106670757930669,-550.0,3.0
0.0,-3.188546437283607,-550.0,1.0
0.0,-8.094221994051626,-550.0,2.0
0.0,-11.998697939615527,-550.0,3.0
0.0,-2.2254737916446423,-550.0,1.0
0.0,-3.900103122189133,-550.0,2.0
0.0,-15.242387106951757,-550.0,3.0
0.0,-5.5546341645666235,-550.0,1.0
0.0,-13.639723019055603,-550.0,2.0
0.0,-5.5546341645666235,-550.0,3.0
0.0,-6.989634384152998,-550.0,1.0
0.0,-8.54736214133361,-550.0,2.0
0.0,-2.85926626075009,-550.0,3.0
0.0,-14.662094700453727,-550.0,1.0
0.0,-15.792870877569568,-550.0,2.0
0.0,-12.751012285803034,-550.0,3.0
0.0,-4.287826034530868,-550.0,1.0
0.0,-6.541058360382554,-550.0,2.0
0.0,-4.660303740779346,-550.0,3.0
0.0,-11.648204100547966,-550.0,1.0
0.0,-9.6152667629996,-550.0,2.0
0.0,-11.80303580467502,-550.0,3.0
0.0,-14.660660560068267,-550.0,1.0
0.0,-10.80909239692432,-550.0,2.0
0.0,-4.660303740779346,-550.0,3.0
0.0,-10.262577950548895,-550.0,1.0
0.0,-5.80260427751813,-550.0,2.0
0.0,-3.137469141395149,-550.0,3.0
0.0,-14.235458021917129,-550.0,1.0
0.0,-2.85926626075009,-550.0,2.0
0.0,-14.235458021917129,-550.0,3.0
0.0,-15.039290329999858,-550.0,1.0
0.0,-9.725195827058451,-550.0,2.0
0.0,-10.309921000907757,-550.0,3.0
0.0,-5.851890418409152,-550.0,1.0
0.0,-5.772737662569266,-550.0,2.0
0.0,-7.333057080328979,-550.0,3.0
0.0,-5.446529038571345,-550.0,1.0
0.0,-7.011858371352439,-550.0,2.0
0.0,-14.129477033351966,-550.0,3.0
0.0,-5.717710267241195,-550.0,1.0
0.0,-8.106670757930669,-550.0,2.0
0.0,-5.717710267241195,-550.0,3.0
0.0,-10.09950674508044,-550.0,1.0
0.0,-8.663309941823103,-550.0,2.0
0.0,-11.535703548337777,-550.0,3.0
0.0,-2.2672345959683433,-550.0,1.0
0.0,-13.929929082978838,-550.0,2.0
0.0,-11.181877553897358,-550.0,3.0
0.0,-15.79427430803058,-550.0,1.0
0.0,-3.436259217968619,-550.0,2.0
0.0,-15.79427430803058,-550.0,3.0
0.0,-6.765060982409516,-550.0,1.0
0.0,-12.555903318438098,-550.0,2.0
0.0,-10.4021894091394,-550.0,3.0
0.0,-9.862446736594158,-550.0,1.0
0.0,-12.971900351595114,-550.0,2.0
0.0,-14.017317200546836,-550.0,3.0
0.0,-4.523230021896458,-550.0,1.0
0.0,-6.912190512585932,-550.0,2.0
0.0,-14.212415585434291,-550.0,3.0
0.0,-7.7945230377429855,-550.0,1.0
0.0,-12.21704774411665,-550.0,2.0
0.0,-12.566224028952758,-550.0,3.0
0.0,-12.071732514972167,-550.0,1.0
0.0,-5.490876875913642,-550.0,2.0
0.0,-3.2541073910941556,-550.0,3.0
0.0,-9.140470653209146,-550.0,1.0
0.0,-3.9168061035600825,-550.0,2.0
0.0,-10.309921000907757,-550.0,3.0
0.0,-9.307887634236767,-550.0,1.0
0.0,-14.235458021917129,-550.0,2.0
0.0,-14.43192179128706,-550.0,3.0
0.0,-9.950812302946547,-550.0,1.0
0.0,-5.4337327876645,-550.0,2.0
0.0,-3.5578148709035826,-550.0,3.0
0.0,-12.957119157057992,-550.0,1.0
0.0,-14.732360760218626,-550.0,2.0
0.0,-8.66106563679065,-550.0,3.0
0.0,-7.42749772132418,-550.0,1.0
0.0,-13.746859770726186,-550.0,2.0
0.0,-2.0291078575864105,-550.0,3.0
0.0,-10.659898664056964,-550.0,1.0
0.0,-8.66106563679065,-550.0,2.0
0.0,-10.659898664056964,-550.0,3.0
0.0,-5.791082969421645,-550.0,1.0
0.0,-12.419292058539273,-550.0,2.0
0.0,-5.859706942859994,-550.0,3.0
0.0,-3.2991564299549374,-550.0,1.0
0.0,-10.872128624916783,-550.0,2.0
0.0,-14.62838556065699,-550.0,3.0
0.0,-15.479578568309618,-550.0,1.0
0.0,-8.930207444787714,-550.0,2.0
0.0,-4.823632095527913,-550.0,3.0
0.0,-13.483780622683142,-550.0,1.0
0.0,-13.802107894064648,-550.0,2.0
0.0,-10.801966316221483,-550.0,3.0
0.0,-11.00297102455355,-550.0,1.0
0.0,-3.0228220465332125,-550.0,2.0
0.0,-12.566224028952758,-550.0,3.0
0.0,-3.7146732278567427,-550.0,1.0
0.0,-10.10970779731512,-550.0,2.0
0.0,-3.7146732278567427,-550.0,3.0
0.0,-15.062734049498559,-550.0,1.0
0.0,-12.971900351595114,-550.0,2.0
0.0,-15.062734049498559,-550.0,3.0
0.0,-8.248475499840701,-550.0,1.0
0.0,-3.6420079331156376,-550.0,2.0
0.0,-12.555903318438098,-550.0,3.0
0.0,-6.881067637422628,-550.0,1.0
0.0,-15.873373354833031,-550.0,2.0
0.0,-8.995533848487646,-550.0,3.0
0.0,-6.765060982409516,-550.0,1.0
0.0,-12.555903318438098,-550.0,2.0
0.0,-6.765060982409516,-550.0,3.0
0.0,-8.008673047176995,-550.0,1.0
0.0,-4.259410918551573,-550.0,2.0
0.0,-15.062734049498559,-550.0,3.0
0.0,-6.302327639480721,-550.0,1.0
0.0,-6.835372921684289,-550.0,2.0
0.0,-9.062371398116618,-550.0,3.0
0.0,-9.439718020154343,-550.0,1.0
0.0,-12.566224028952758,-550.0,2.0
0.0,-3.7556855080108154,-550.0,3.0
0.0,-7.0419287307126535,-550.0,1.0
0.0,-9.194636376669488,-550.0,2.0
0.0,-2.9292337874921586,-550.0,3.0
0.0,-5.730458087495743,-550.0,1.0
0.0,-14.62675955858899,-550.0,2.0
0.0,-4.823632095527913,-550.0,3.0
0.0,-14.824849330026922,-550.0,1.0
0.0,-7.115871689176576,-550.0,2.0
0.0,-14.62838556065699,-550.0,3.0
0.0,-5.597960959897936,-550.0,1.0
0.0,-8.167549936529344,-550.0,2.0
0.0,-5.101875964913354,-550.0,3.0
0.0,-10.958286129791677,-550.0,1.0
0.0,-10.659898664056964,-550.0,2.0
0.0,-10.958286129791677,-550.0,3.0
0.0,-15.961959839388882,-550.0,1.0
0.0,-2.0291078575864105,-550.0,2.0
0.0,-15.961959839388882,-550.0,3.0
0.0,-11.107479862659034,-550.0,1.0
0.0,-10.80909239692432,-550.0,2.0
0.0,-8.362678171055936,-550.0,3.0
0.0,-2.708635631044137,-550.0,1.0
0.0,-7.589138261591904,-550.0,2.0
0.0,-7.31178312394745,-550.0,3.0
0.0,-15.021313099396853,-550.0,1.0
0.0,-14.62838556065699,-550.0,2.0
0.0,-12.915357235641277,-550.0,3.0
0.0,-6.637284079463573,-550.0,1.0
0.0,-4.823632095527913,-550.0,2.0
0.0,-6.637284079463573,-550.0,3.0
0.0,-3.525992547097413,-550.0,1.0
0.0,-3.9891966372779386,-550.0,2.0
0.0,-4.745893705675478,-550.0,3.0
0.0,-6.864290115581257,-550.0,1.0
0.0,-13.558516849014552,-550.0,2.0
0.0,-11.849774498212577,-550.0,3.0
0.0,-4.762009627055246,-550.0,1.0
0.0,-9.062371398116618,-550.0,2.0
0.0,-3.529116924945221,-550.0,3.0
0.0,-12.769641660122616,-550.0,1.0
0.0,-2.7862492670945826,-550.0,2.0
0.0,-5.732572570008564,-550.0,3.0
0.0,-9.888114031703394,-550.0,1.0
0.0,-3.6420079331156376,-550.0,2.0
0.0,-14.039317835869284,-550.0,3.0
0.0,-3.52681301968623,-550.0,1.0
0.0,-2.9651447930850203,-550.0,2.0
0.0,-4.142509930710421,-550.0,3.0
0.0,-5.28164646497833,-550.0,1.0
0.0,-7.20875068441819,-550.0,2.0
0.0,-14.039317835869284,-550.0,3.0
0.0,-7.205734221465555,-550.0,1.0
0.0,-7.027683447803474,-550.0,2.0
0.0,-2.980900378179461,-550.0,3.0
0.0,-13.169962926778801,-550.0,1.0
0.0,-10.853981376363562,-550.0,2.0
0.0,-3.4949418510833468,-550.0,3.0
0.0,-6.997002920539895,-550.0,1.0
0.0,-10.156167550894525,-550.0,2.0
0.0,-13.315332181249154,-550.0,3.0
0.0,-13.389475933382172,-550.0,1.0
0.0,-3.2324995688803995,-550.0,2.0
0.0,-4.745893705675478,-550.0,3.0
0.0,-7.544110071431403,-550.0,1.0
0.0,-12.81310757465333,-550.0,2.0
0.0,-6.637284079463573,-550.0,3.0
0.0,-11.202328910625564,-550.0,1.0
0.0,-14.62838556065699,-550.0,2.0
0.0,-11.202328910625564,-550.0,3.0
0.0,-14.759830706994608,-550.0,1.0
0.0,-13.726790536419648,-550.0,2.0
0.0,-12.653276279262153,-550.0,3.0
0.0,-13.083348408996235,-550.0,1.0
0.0,-13.255506622792705,-550.0,2.0
0.0,-8.362678171055936,-550.0,3.0
0.0,-12.393289106138283,-550.0,1.0
0.0,-6.4601966282158365,-550.0,2.0
0.0,-9.698978733023633,-550.0,3.0
0.0,-10.958286129791677,-550.0,1.0
0.0,-11.107479862659034,-550.0,2.0
0.0,-8.362678171055936,-550.0,3.0
0.0,-14.800304793577142,-550.0,1.0
0.0,-15.894056094025904,-550.0,2.0
0.0,-13.70655349312838,-550.0,3.0
0.0,-12.077752017174225,-550.0,1.0
0.0,-2.8109473496453177,-550.0,2.0
0.0,-13.30206403866026,-550.0,3.0
0.0,-8.450936063399233,-550.0,1.0
0.0,-6.637284079463573,-550.0,2.0
0.0,-8.450936063399233,-550.0,3.0
0.0,-6.8252562435651125,-550.0,1.0
0.0,-5.303701339487464,-550.0,2.0
0.0,-10.367075637005176,-550.0,3.0
0.0,-4.892946040422435,-550.0,1.0
0.0,-3.4196570268794453,-550.0,2.0
0.0,-12.018809895286765,-550.0,3.0
0.0,-10.329439174088517,-550.0,1.0
0.0,-3.4949418510833468,-550.0,2.0
0.0,-10.329439174088517,-550.0,3.0
0.0,-11.430568064751649,-550.0,1.0
0.0,-2.980900378179461,-550.0,2.0
0.0,-9.415704923235614,-550.0,3.0
0.0,-11.457437389221045,-550.0,1.0
0.0,-9.831526369445855,-550.0,2.0
0.0,-2.9600639796153345,-550.0,3.0
0.0,-15.255447535336845,-550.0,1.0
0.0,-4.142509930710421,-550.0,2.0
0.0,-15.255447535336845,-550.0,3.0
0.0,-4.089700459820104,-550.0,1.0
0.0,-11.544982723703836,-550.0,2.0
0.0,-7.775981577143778,-550.0,3.0
0.0,-15.736347475985983,-550.0,1.0
0.0,-15.850509468291767,-550.0,2.0
0.0,-2.980900378179461,-550.0,3.0
0.0,-13.746687835591102,-550.0,1.0
0.0,-4.394109162232313,-550.0,2.0
0.0,-2.664124687658129,-550.0,3.0
0.0,-6.257999372983182,-550.0,1.0
0.0,-5.406438827774156,-550.0,2.0
0.0,-3.7696341946123884,-550.0,3.0
0.0,-7.553862717643801,-550.0,1.0
0.0,-5.014616006920489,-550.0,2.0
0.0,-2.963777267635388,-550.0,3.0
0.0,-10.99945559071767,-550.0,1.0
0.0,-8.450936063399233,-550.0,2.0
0.0,-10.99945559071767,-550.0,3.0
0.0,-12.528650432622294,-550.0,1.0
0.0,-10.232451535217667,-550.0,2.0
0.0,-13.30206403866026,-550.0,3.0
0.0,-12.612802192679618,-550.0,1.0
0.0,-14.800304793577142,-550.0,2.0
0.0,-12.612802192679618,-550.0,3.0
0.0,-13.852281554262131,-550.0,1.0
0.0,-8.362678171055936,-550.0,2.0
0.0,-13.852281554262131,-550.0,3.0
0.0,-3.1765965795445226,-550.0,1.0
0.0,-9.488280756860526,-550.0,2.0
0.0,-11.549063792396872,-550.0,3.0
0.0,-5.468682746585483,-550.0,1.0
0.0,-13.852281554262131,-550.0,2.0
0.0,-5.468682746585483,-550.0,3.0
0.0,-14.840778880159677,-550.0,1.0
0.0,-12.612802192679618,-550.0,2.0
0.0,-11.519050892230856,-550.0,3.0
0.0,-7.162839031775073,-550.0,1.0
0.0,-10.58988973492448,-550.0,2.0
0.0,-3.7357883286256666,-550.0,3.0
0.0,-4.088764552145136,-550.0,1.0
0.0,-10.99945559071767,-550.0,2.0
0.0,-4.088764552145136,-550.0,3.0
0.0,-2.25045498409623,-550.0,1.0
0.0,-3.394665556969679,-550.0,2.0
0.0,-6.264719782242935,-550.0,3.0
0.0,-14.638492589471547,-550.0,1.0
0.0,-9.401470225512327,-550.0,2.0
0.0,-14.626994568191455,-550.0,3.0
0.0,-9.264185315651977,-550.0,1.0
0.0,-15.368273503322781,-550.0,2.0
0.0,-12.125102167859422,-550.0,3.0
0.0,-6.903051233744399,-550.0,1.0
0.0,-4.390397544253185,-550.0,2.0
0.0,-4.020705110722563,-550.0,3.0
0.0,-5.7204367848417,-550.0,1.0
0.0,-7.4480837181624295,-550.0,2.0
0.0,-8.162373379060995,-550.0,3.0
0.0,-3.7211139783842064,-550.0,1.0
0.0,-2.491709816993561,-550.0,2.0
0.0,-15.255447535336845,-550.0,3.0
0.0,-11.158590921786619,-550.0,1.0
0.0,-11.017487027520177,-550.0,2.0
0.0,-8.162373379060995,-550.0,3.0
0.0,-4.760089977783807,-550.0,1.0
